3_agency,2_use_case_name,16_dev_stage,operational,orientation,TR,IR,TR_x_IR,vendor,mixed_dev,rights_safety,agency_n,topic_breadth,tr_ato,tr_internal_rev,tr_impact_assess,tr_rw_testing,tr_indep_eval,tr_postdeploy,tr_notice,tr_disparity,tr_appeal,ir_data_catalog,ir_data_docs,ir_custom_code,ir_code_access,ir_infra,ir_timely_res,ir_reuse
Department of Homeland Security,Contract Requirement Automation,Initiated,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,TSA Case Handling Platform,Initiated,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,CDC Airport Hotspot Throughput (PageRank),Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Airport Throughput Predictive Model,Operation and Maintenance,1,0.7881298202108378,2,4,8,0,1,0,183,8,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Department of Homeland Security,Credential Authentication Technology with Camera System (CAT-2) and AutoCAT (CAT-2 in an e-gate form factor),Operation and Maintenance,1,0.7881298202108378,9,2,18,1,0,1,183,8,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Department of Homeland Security,PreCheck Touchless Identity Solution (TIS),Operation and Maintenance,1,0.7881298202108378,9,4,36,1,0,1,183,8,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
Department of Homeland Security,Silicon Valley Innovation Program (SVIP) Language Translator,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Adaptive Risk Model for Inspected Small Passenger Vessels,Operation and Maintenance,1,0.7881298202108378,1,6,6,0,0,0,183,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Homeland Security,Intelligent Document Processing (IDP) for I-539 Form Digitization,Implementation and Assessment,1,0.7881298202108378,2,4,8,1,0,0,183,8,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Department of Homeland Security,Large Language Models for an Officer Training Tool,Implementation and Assessment,1,0.7881298202108378,1,5,5,1,0,0,183,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Homeland Security,User Entity and Behavior Analytics (UEBA) for Security Operations (SecOps) Anomaly Identification,Acquisition and/or Development,0,0.7881298202108378,2,3,6,1,0,0,183,8,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Department of Homeland Security,I-765 - USCIS Face Capture Mobile App,Acquisition and/or Development,0,0.7881298202108378,1,3,3,1,0,1,183,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Department of Homeland Security,Case Processing Improvements in FDNS-DS NexGen,Initiated,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,USCIS Translation Service,Initiated,0,0.7881298202108378,0,0,0,0,0,1,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Verification Match Model,Initiated,0,0.7881298202108378,0,0,0,0,0,1,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Sentiment Analysis -FOD Field Offices Complaints and Reviews,Initiated,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Asylum Text Analytics,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Biometrics Enrollment Tool (BET) Fingerprint Quality Score,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Timeseries Analysis and Forecasting,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Testing Performance of ML Model using H2O,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,USCIS  Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),Operation and Maintenance,1,0.7881298202108378,0,0,0,0,0,1,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Sentiment Analysis - Employee Satisfaction Surveys,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Sentiment Analysis - ELIS Case Notes,Retired,0,0.7881298202108378,0,0,0,0,0,1,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Predicted to Natzuralize,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,I-485 Family Matching,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Topic Modeling on Request For Evidence (RFE) Data Sets,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,I-539 approval prediction,Retired,0,0.7881298202108378,0,0,0,0,0,0,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Homeland Security,Text Analytics Data Science Sentence Similarity Model,Operation and Maintenance,1,0.7881298202108378,8,6,48,1,0,1,183,8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
Department of Homeland Security,Biometrics Enrollment Tool (BET) Fingerprint Maximization,Operation and Maintenance,1,0.7881298202108378,2,6,12,1,0,0,183,8,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
Department of Homeland Security,ELIS Evidence Classifier Machine Learning (ML) Tagging Solution,Operation and Maintenance,1,0.7881298202108378,2,6,12,1,0,0,183,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Homeland Security,Automated Name and Date of Birth (DOB) Harvesting from Existing Records,Operation and Maintenance,1,0.7881298202108378,2,6,12,1,0,0,183,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Homeland Security,Automated Realtime Global Organization Specialist (ARGOS) for Company Registration Submissions to E-Verify,Operation and Maintenance,1,0.7881298202108378,9,6,54,1,0,1,183,8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Department of Homeland Security,ELIS Card Photo Validation via myUSCIS,Operation and Maintenance,1,0.7881298202108378,2,6,12,1,0,0,183,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Homeland Security,I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation),Operation and Maintenance,1,0.7881298202108378,9,4,36,1,0,1,183,8,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Department of Homeland Security,Person-Centric Identity Services Deduplication Model,Operation and Maintenance,1,0.7881298202108378,9,7,63,1,0,1,183,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Department of Homeland Security,Person-Centric Identity Services A-Number Management Model,Operation and Maintenance,1,0.7881298202108378,2,7,14,1,0,0,183,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Homeland Security,Identity Match Option (IMO) Tool for Record Compilation,Operation and Maintenance,1,0.7881298202108378,1,2,2,1,0,0,183,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Homeland Security,Criminal Investigations (OBIM),Operation and Maintenance,1,0.7881298202108378,9,6,54,0,1,1,183,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Department of Commerce,GitHub Copilot for Code Modernization,Operation and Maintenance,1,0.18737800491987722,9,5,45,1,0,0,57,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
Department of Commerce,Azure OpenAI Chat Prototype,Initiated,0,0.18737800491987722,7,6,42,1,0,0,57,8,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Department of Commerce,Sentinel One Purple AI,Initiated,0,0.18737800491987722,7,5,35,1,0,0,57,8,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
Department of Commerce,Real Time Classification for the Economic Census,Retired,0,0.18737800491987722,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Commerce,Automated Change Detection,Implementation and Assessment,1,0.18737800491987722,2,7,14,0,1,0,57,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Commerce,School staff information extraction from web page text,Implementation and Assessment,1,0.18737800491987722,1,7,7,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Commerce,Census Bureau Demographic Frame Person-Place Model,Acquisition and/or Development,0,0.18737800491987722,1,5,5,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Commerce,Race and Ethnicity Autocoding,Acquisition and/or Development,0,0.18737800491987722,1,5,5,0,0,0,57,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Commerce,Information extraction for web scraped data for Group Quarters frame enhancement,Implementation and Assessment,1,0.18737800491987722,1,7,7,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Commerce,Current Population Survey (CPS) Name Screening Tool,Acquisition and/or Development,0,0.18737800491987722,1,5,5,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Commerce,Linkage and Matching Program (LaMP),Acquisition and/or Development,0,0.18737800491987722,1,5,5,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Commerce,Census Research Exploration and Analysis Tool (CREAT),Implementation and Assessment,1,0.18737800491987722,1,5,5,0,0,0,57,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Commerce,Dr. NAICS LLM,Implementation and Assessment,1,0.18737800491987722,1,2,2,0,1,0,57,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Department of Commerce,Automating Multilingual Census Data Processing: An AI and Transformer-Based Pipeline for Efficient Language Detection and Translation for Short-Text,Acquisition and/or Development,0,0.18737800491987722,1,5,5,0,0,0,57,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Commerce,FAQ for SMaRT,Acquisition and/or Development,0,0.18737800491987722,1,6,6,0,0,0,57,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Commerce,Statistical package syntax development and debugging,Implementation and Assessment,1,0.18737800491987722,1,2,2,0,0,0,57,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Department of Commerce,DSD Python Code Translation,Acquisition and/or Development,0,0.18737800491987722,1,3,3,1,0,0,57,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Department of Commerce,Census API GPT,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Natural Language Search for data.census.gov,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,"ACES CAPEX (structures, equipment, other) Machine Learning",Retired,0,0.18737800491987722,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Commerce,FirstNet Authority OCIO MS CoPilot Project,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,FirstNet Authority Communications Topaz Labs Photo Editing,Operation and Maintenance,1,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Global Business Navigator Chatbot,Implementation and Assessment,1,0.18737800491987722,8,6,48,0,1,0,57,8,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
Department of Commerce,Generative AI Tools Pilot - Global Markets,Acquisition and/or Development,0,0.18737800491987722,8,2,16,1,0,0,57,8,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Department of Commerce,Generative AI Tools Pilot - Enterprise & Solutions Architecture,Acquisition and/or Development,0,0.18737800491987722,8,2,16,1,0,0,57,8,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Department of Commerce,WAWENETS,Operation and Maintenance,1,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Streamline Spectrum Activities,Acquisition and/or Development,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Spectrum Visualizations,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Use of Lexis. Other searches for legal research ,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Grants Program Administration,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Grammarly,Operation and Maintenance,1,0.18737800491987722,9,2,18,1,0,0,57,8,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Department of Commerce,Science Data Portal Autosuggest Search ,Operation and Maintenance,1,0.18737800491987722,6,6,36,0,0,0,57,8,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
Department of Commerce,FathomNet,Acquisition and/or Development,0,0.18737800491987722,0,1,0,1,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Coastal Change Analysis Program (C-CAP),Implementation and Assessment,1,0.18737800491987722,0,4,0,0,1,0,57,8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Commerce,"CoralNet: Ongoing operational use, improvement, and development, of machine vision point classification",Acquisition and/or Development,0,0.18737800491987722,0,1,0,1,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Coral Reef Watch,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Steller sea lion brand sighting ,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,"CoralNet: Ongoing operational use, improvement, and development, of machine vision point classification.",Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,"BANTER, a machine learning acoustic event classifier",Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Operational satellite product quality monitoring AI-ready training data,Acquisition and/or Development,0,0.18737800491987722,8,6,48,1,0,0,57,8,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Department of Commerce,LightningCast: AI for lightning prediction,Implementation and Assessment,1,0.18737800491987722,7,6,42,0,0,0,57,8,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
Department of Commerce,CyberSecurity Hardening & Automation,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,AI based Community Radiative Transfer Model,Acquisition and/or Development,0,0.18737800491987722,8,5,40,0,0,0,57,8,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
Department of Commerce,Operational Enterprise Cloud Mask,Implementation and Assessment,1,0.18737800491987722,7,6,42,0,0,0,57,8,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
Department of Commerce,AI Snowfall Detection and Snowfall Rate estimation,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,AI Rain Rate estimation,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,AI Total Precipitable Water estimation,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,AI Cloud Liquid Water estimation,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,AI retrieval for patent search,Operation and Maintenance,1,0.18737800491987722,2,5,10,0,1,0,57,8,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Commerce,AI use for CPC classification,Acquisition and/or Development,0,0.18737800491987722,8,6,48,1,0,0,57,8,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
Department of Commerce,AI retrieval for TM design coding and image search,Initiated,0,0.18737800491987722,0,1,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Department of Commerce,Enriched Citation,Operation and Maintenance,1,0.18737800491987722,5,1,5,0,0,0,57,8,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Department of Commerce,Inventor Search Assistant (iSAT),Retired,0,0.18737800491987722,5,0,0,0,0,0,57,8,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
Department of Commerce,Patent Design Image Search (DesignVision),Implementation and Assessment,1,0.18737800491987722,2,3,6,1,0,0,57,8,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Commerce,USPTO Virtual Assistant (Public-facing chatbot),Operation and Maintenance,1,0.18737800491987722,9,6,54,0,0,0,57,8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Department of Commerce,Patent Automatic Document Code Determination,Implementation and Assessment,1,0.18737800491987722,7,7,49,0,1,0,57,8,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
Department of Commerce,Patents - Skill Group Matching,Acquisition and/or Development,0,0.18737800491987722,1,6,6,0,1,0,57,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
Department of Energy,Groundwater Modeling,Operation and Maintenance,1,-0.29091214640156016,1,2,2,0,1,0,79,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Energy,OpenText for Records Management (Email Auto-Classification),Retired,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,Applications of Natural Language Processing and Similarity Measures for Similarity Ranking,Operation and Maintenance,1,-0.29091214640156016,4,3,12,0,0,0,79,5,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
Department of Energy,"Data Analytics and Machine Learning (DAMaL) Tools to enhance the analysis of Environment, Safety and Health (ES&H) data:  Classification, Robotic Process Automation and Data Visualization",Operation and Maintenance,1,-0.29091214640156016,8,3,24,0,1,1,79,5,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
Department of Energy,"Data Analytics and Machine Learning (DAMaL) Tools for Analysis of Environment, Safety and Health (ES&H) data:  Similarity Based Information Retrieval",Operation and Maintenance,1,-0.29091214640156016,8,3,24,0,1,1,79,5,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
Department of Energy,"Data Analytics and Machine Learning (DAMaL) Tools to enhance the analysis of Environment, Safety and Health (ES&H) data:  Unsupervised Machine Learning Text Clustering",Operation and Maintenance,1,-0.29091214640156016,8,3,24,0,1,1,79,5,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
Department of Energy,Fast AI for real-time/online diagnostics and calibration; AI-based autonomous system control/operation optimization (including anomaly/failure detection),Implementation and Assessment,1,-0.29091214640156016,1,6,6,0,0,0,79,5,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Energy,"AI for system design optimization (e.g., detector, accelerator)",Operation and Maintenance,1,-0.29091214640156016,1,5,5,0,0,0,79,5,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
Department of Energy,PARSGPT,Operation and Maintenance,1,-0.29091214640156016,2,4,8,0,0,0,79,5,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Energy,CrowdStrike,Operation and Maintenance,1,-0.29091214640156016,8,4,32,0,0,0,79,5,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
Department of Energy,SCMC AWS Data Infrastructure,Implementation and Assessment,1,-0.29091214640156016,8,4,32,1,0,0,79,5,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
Department of Energy,ServiceNow Predictive Intelligence,Operation and Maintenance,1,-0.29091214640156016,4,4,16,0,0,0,79,5,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
Department of Energy,AI-Enhanced Lab Assist,Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,Microsoft 365 Copilot (Productivity Suite),Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,NLCOO AI for Lessons Learned tool ,Operation and Maintenance,1,-0.29091214640156016,3,4,12,0,0,0,79,5,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
Department of Energy," Spot for automated sensing, inspection, and capture",Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,Microsoft Power Platform capability that provides AI to automate processes in Power Apps and Power Automate,Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,CAISY,Operation and Maintenance,1,-0.29091214640156016,2,2,4,1,0,0,79,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Energy,ServiceNow Virtual Agent,Operation and Maintenance,1,-0.29091214640156016,3,4,12,0,0,0,79,5,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
Department of Energy,Databricks AI for Cloud Data Warehouse,Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,DOE Technical Standards,Operation and Maintenance,1,-0.29091214640156016,3,1,3,0,0,0,79,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Department of Energy,Microsoft Copilot for Security,Initiated,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,Text To Speech Audio Generation,Operation and Maintenance,1,-0.29091214640156016,5,2,10,0,0,0,79,5,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
Department of Energy,Lex Natural Language Interface ,Acquisition and/or Development,0,-0.29091214640156016,9,7,63,0,0,0,79,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Department of Energy,Scopus AI,Operation and Maintenance,1,-0.29091214640156016,7,2,14,1,0,0,79,5,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Department of Energy,EnerGPT,Acquisition and/or Development,0,-0.29091214640156016,2,4,8,0,1,0,79,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Energy,MAPPRITE,Acquisition and/or Development,0,-0.29091214640156016,2,4,8,0,1,0,79,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Department of Energy,MI8 Collimators Surogate Model,Acquisition and/or Development,0,-0.29091214640156016,1,6,6,0,0,0,79,5,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Energy,Records Digitization,Acquisition and/or Development,0,-0.29091214640156016,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Energy,Machine Learning components within Splunk Enterprise Security,Operation and Maintenance,1,-0.29091214640156016,1,5,5,0,1,0,79,5,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
Department of Energy,Machine Learning components within CrowdStrike,Operation and Maintenance,1,-0.29091214640156016,2,4,8,1,0,0,79,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Department of Energy,AskOEDI,Operation and Maintenance,1,-0.29091214640156016,8,7,56,0,0,0,79,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Department of Energy,Hanford Search,Acquisition and/or Development,0,-0.29091214640156016,8,7,56,1,0,0,79,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
